SK_ID_CURR,prob_randomforest
185485,0.13
185496,0.06
185504,0.03
185505,0.02
185512,0.03
185515,0.05
185534,0.06
185536,0.1
185538,0.04
185552,0.06
185569,0.12
185576,0.0
185578,0.12
185581,0.13
185584,0.05
185585,0.11
185586,0.2
185592,0.14
185604,0.02
185606,0.01
185607,0.09
185618,0.15
185622,0.15
185628,0.09
185629,0.04
185634,0.05
185637,0.17
185638,0.01
185640,0.14
185641,0.0
185645,0.03
185646,0.23
185647,0.05
185662,0.08
185669,0.08
185675,0.03
185687,0.09
185688,0.02
185689,0.05
185690,0.13
185697,0.15
185710,0.05
185733,0.1
185740,0.11
185806,0.05
185812,0.18
185824,0.03
185825,0.08
185826,0.08
185827,0.15
185828,0.01
185837,0.04
185859,0.1
185861,0.01
185872,0.12
185874,0.03
185891,0.18
185893,0.09
185897,0.06
185900,0.04
185910,0.09
185919,0.0
185932,0.1
185937,0.05
185939,0.03
185965,0.06
185968,0.03
185971,0.03
185978,0.14
185980,0.05
185981,0.03
185982,0.1
185991,0.05
185997,0.05
185998,0.1
186014,0.12
186021,0.05
186025,0.13
186034,0.12
186054,0.12
186061,0.13
186065,0.08
186066,0.07
186070,0.07
186080,0.11
186085,0.08
186094,0.11
186110,0.17
186113,0.01
186116,0.06
186127,0.02
186129,0.16
186135,0.06
186139,0.18
186151,0.04
186153,0.08
186156,0.03
186158,0.03
186159,0.02
186166,0.16
186168,0.06
186169,0.07
186170,0.03
186179,0.09
186188,0.03
186210,0.01
186227,0.05
186229,0.12
186230,0.03
186249,0.05
186254,0.08
186264,0.07
186265,0.07
186273,0.08
186276,0.03
186289,0.13
186296,0.17
186308,0.03
186309,0.11
186310,0.06
186316,0.02
186321,0.01
186333,0.06
186346,0.01
186391,0.11
186398,0.14
186407,0.09
186411,0.08
186415,0.13
186426,0.16
186444,0.09
186448,0.17
186453,0.1
186456,0.01
186460,0.04
186461,0.09
186473,0.12
186489,0.24
186490,0.11
186491,0.03
186492,0.03
186493,0.09
186503,0.09
186505,0.13
186506,0.03
186508,0.05
186524,0.15
186526,0.05
186536,0.04
186539,0.14
186543,0.03
186558,0.23
186568,0.17
186573,0.1
186587,0.1
186599,0.04
186609,0.14
186610,0.02
186612,0.05
186632,0.15
186634,0.1
186649,0.09
186652,0.17
186660,0.09
186668,0.1
186674,0.07
186675,0.08
186679,0.08
186682,0.01
186683,0.01
186695,0.34
186696,0.12
186704,0.12
186709,0.21
186714,0.1
186723,0.01
186726,0.37
186728,0.05
186729,0.0
186731,0.02
186737,0.17
186742,0.02
186743,0.03
186745,0.16
186747,0.0
186750,0.07
186769,0.16
186771,0.16
186787,0.08
186796,0.11
186802,0.26
186811,0.02
186812,0.15
186815,0.08
186840,0.06
186842,0.21
186853,0.22
186859,0.12
186878,0.07
186885,0.11
186890,0.02
186906,0.16
186916,0.03
186927,0.02
186928,0.14
186931,0.18
186934,0.06
186938,0.15
186943,0.15
186944,0.11
186945,0.08
186947,0.08
186952,0.09
186953,0.09
186960,0.11
186962,0.12
186991,0.02
187001,0.29
187017,0.04
187019,0.12
187024,0.08
187035,0.05
187037,0.07
187056,0.01
187057,0.04
187058,0.18
187065,0.05
187066,0.18
187069,0.03
187070,0.03
187074,0.09
187085,0.08
187087,0.06
187100,0.13
187117,0.08
187158,0.1
187159,0.09
187162,0.1
187164,0.02
187167,0.02
187168,0.06
187171,0.07
187184,0.16
187194,0.17
187208,0.05
187211,0.07
187220,0.11
187224,0.09
187242,0.05
187259,0.07
187260,0.03
187267,0.12
187280,0.19
187287,0.02
187291,0.04
187296,0.08
187301,0.02
187315,0.19
187319,0.04
187326,0.13
187328,0.08
187329,0.05
187330,0.03
187335,0.02
187339,0.0
187340,0.1
187353,0.05
187356,0.04
187367,0.18
187383,0.03
187388,0.13
187401,0.11
187415,0.06
187422,0.07
187439,0.14
187440,0.18
187442,0.3
187447,0.03
187448,0.01
187451,0.03
187468,0.04
187475,0.08
187477,0.15
187480,0.05
187498,0.1
187499,0.03
187516,0.0
187524,0.04
187534,0.11
187552,0.07
187577,0.15
187584,0.06
187585,0.0
187603,0.06
187608,0.02
187625,0.01
187637,0.07
187639,0.3
187641,0.05
187652,0.03
187684,0.07
187689,0.13
187698,0.12
187708,0.03
187716,0.08
187717,0.04
187719,0.0
187720,0.26
187743,0.13
187749,0.09
187762,0.16
187763,0.03
187772,0.12
187786,0.03
187787,0.09
187809,0.15
187826,0.12
187828,0.04
187829,0.11
187833,0.03
187847,0.06
187852,0.01
187862,0.03
187867,0.06
187868,0.07
187870,0.13
187871,0.04
187879,0.25
187894,0.15
187895,0.1
187899,0.09
187903,0.16
187915,0.04
187919,0.13
187941,0.05
187942,0.05
187944,0.13
187947,0.12
187949,0.26
187950,0.01
187952,0.08
187964,0.19
187967,0.02
187977,0.05
187983,0.13
187987,0.06
187988,0.04
187990,0.05
187991,0.2
187998,0.15
188014,0.1
188017,0.03
188021,0.17
188032,0.04
188039,0.02
188040,0.04
188044,0.05
188045,0.12
188054,0.07
188069,0.11
188070,0.12
188081,0.07
188092,0.23
188106,0.08
188108,0.13
188117,0.03
188120,0.0
188130,0.06
188133,0.14
188136,0.12
188151,0.05
188153,0.05
188158,0.02
188171,0.05
188175,0.06
188192,0.21
188194,0.02
188198,0.07
188199,0.1
188228,0.24
188232,0.07
188233,0.07
188234,0.0
188245,0.06
188248,0.08
188254,0.03
188261,0.0
188262,0.07
188267,0.02
188276,0.01
188281,0.35
188282,0.05
188295,0.03
188309,0.06
188313,0.16
188324,0.01
188327,0.15
188328,0.07
188329,0.07
188336,0.11
188337,0.1
188350,0.02
188389,0.17
188399,0.05
188413,0.03
188415,0.05
188421,0.03
188438,0.13
188449,0.27
188466,0.04
188470,0.02
188486,0.06
188492,0.06
188507,0.09
188511,0.01
188521,0.18
188540,0.22
188542,0.04
188551,0.2
188557,0.05
188558,0.13
188561,0.08
188563,0.09
188565,0.02
188577,0.11
188586,0.03
188591,0.03
188594,0.16
188614,0.13
188622,0.06
188626,0.03
188632,0.25
188635,0.07
188639,0.02
188645,0.07
188646,0.1
188647,0.06
188653,0.05
188659,0.12
188677,0.3
188694,0.01
188695,0.04
188696,0.07
188707,0.02
188714,0.05
188715,0.09
188722,0.14
188724,0.01
188729,0.06
188734,0.06
188739,0.26
188746,0.07
188747,0.03
188768,0.1
188770,0.07
188772,0.04
188787,0.02
188792,0.15
188793,0.08
188808,0.07
188828,0.08
188848,0.01
188851,0.07
188856,0.18
188862,0.18
188875,0.31
188876,0.28
188878,0.05
188880,0.06
188890,0.05
188900,0.04
188914,0.05
188928,0.12
188936,0.04
188946,0.05
188947,0.07
188948,0.1
188949,0.03
188950,0.07
188980,0.03
188982,0.19
188988,0.14
188990,0.09
188992,0.1
188993,0.01
188994,0.03
188997,0.0
188998,0.18
189009,0.05
189018,0.08
189022,0.06
189034,0.02
189045,0.05
189059,0.08
189062,0.02
189075,0.14
189086,0.03
189087,0.08
189107,0.08
189113,0.1
189144,0.03
189148,0.11
189199,0.08
189201,0.08
189202,0.01
189207,0.14
189213,0.11
189214,0.11
189224,0.02
189230,0.06
189251,0.1
189252,0.03
189255,0.01
189256,0.04
189257,0.03
189260,0.04
189261,0.17
189262,0.08
189263,0.05
189272,0.02
189282,0.1
189284,0.21
189294,0.05
189304,0.21
189314,0.09
189317,0.25
189333,0.06
189337,0.15
189347,0.02
189355,0.08
189357,0.11
189366,0.26
189374,0.12
189379,0.02
189388,0.11
189397,0.06
189418,0.14
189453,0.03
189458,0.03
189460,0.06
189481,0.0
189482,0.02
189483,0.04
189490,0.1
189491,0.01
189492,0.12
189511,0.12
189512,0.04
189518,0.12
189519,0.11
189531,0.01
189541,0.34
189550,0.07
189551,0.09
189559,0.18
189564,0.01
189573,0.07
189585,0.04
189587,0.19
189605,0.07
189612,0.07
189633,0.08
189640,0.04
189641,0.14
189643,0.1
189650,0.04
189652,0.04
189656,0.1
189661,0.22
189663,0.2
189684,0.08
189688,0.03
189711,0.17
189729,0.13
189747,0.12
189761,0.09
189773,0.03
189774,0.0
189779,0.12
189780,0.09
189796,0.0
189799,0.09
189800,0.04
189807,0.11
189808,0.04
189826,0.19
189836,0.08
189843,0.08
189845,0.07
189852,0.18
189853,0.18
189855,0.09
189866,0.11
189886,0.09
189888,0.03
189902,0.08
189907,0.29
189910,0.06
189922,0.02
189924,0.07
189933,0.03
189935,0.06
189939,0.04
189951,0.32
189965,0.05
189966,0.14
189977,0.07
189989,0.02
189990,0.13
190002,0.12
190006,0.21
190008,0.04
190009,0.03
190021,0.07
190058,0.08
190061,0.01
190069,0.08
190072,0.12
190078,0.17
190109,0.12
190112,0.23
190117,0.15
190132,0.01
190133,0.13
190153,0.13
190164,0.01
190167,0.04
190169,0.21
190179,0.37
190184,0.06
190188,0.04
190199,0.02
190200,0.19
190201,0.01
190227,0.14
190229,0.01
190245,0.03
190272,0.2
190274,0.04
190281,0.08
190282,0.16
190290,0.12
190299,0.11
190301,0.09
190304,0.08
190306,0.07
190311,0.14
190341,0.02
190354,0.0
190364,0.02
190368,0.13
190375,0.18
190383,0.12
190384,0.14
190387,0.03
190388,0.13
190392,0.17
190394,0.16
190405,0.17
190406,0.2
190412,0.01
190413,0.19
190431,0.04
190452,0.09
190454,0.04
190461,0.14
190475,0.06
190489,0.16
190507,0.07
190513,0.02
190515,0.22
190516,0.02
190522,0.03
190523,0.16
190526,0.11
190533,0.02
190537,0.08
190542,0.08
190545,0.09
190548,0.03
190555,0.09
190561,0.02
190562,0.06
190566,0.03
190581,0.04
190590,0.06
190591,0.16
190593,0.08
190612,0.04
190617,0.11
190618,0.0
190619,0.1
190643,0.12
190647,0.11
190663,0.01
190664,0.06
190678,0.07
190691,0.05
190697,0.04
190698,0.12
190701,0.36
190702,0.17
190713,0.07
190739,0.09
190744,0.17
190756,0.05
190767,0.24
190777,0.12
190808,0.05
190825,0.07
190830,0.11
190844,0.3
190855,0.07
190860,0.01
190861,0.04
190865,0.06
190884,0.15
190886,0.16
190887,0.07
190893,0.19
190899,0.15
190900,0.13
190901,0.03
190903,0.02
190909,0.08
190911,0.19
190916,0.16
190922,0.04
190926,0.08
190927,0.04
190929,0.07
190931,0.19
190948,0.05
190954,0.01
190957,0.03
190965,0.02
190978,0.14
190986,0.05
190990,0.04
190993,0.06
190998,0.02
190999,0.16
191028,0.1
191033,0.02
191042,0.29
191076,0.0
191114,0.09
191137,0.26
191138,0.04
191140,0.1
191141,0.04
191143,0.09
191145,0.06
191161,0.14
191167,0.02
191192,0.03
191199,0.08
191200,0.01
191205,0.08
191206,0.07
191214,0.0
191217,0.04
191222,0.0
191224,0.0
191232,0.21
191238,0.04
191243,0.03
191247,0.09
191250,0.04
191266,0.05
191278,0.05
191279,0.07
191282,0.07
191287,0.08
191290,0.03
191291,0.1
191296,0.16
191301,0.13
191304,0.0
191305,0.04
191306,0.21
191324,0.15
191359,0.02
191360,0.08
191362,0.07
191371,0.09
191379,0.11
191394,0.01
191413,0.18
191430,0.06
191435,0.13
191449,0.07
191452,0.01
191464,0.1
191465,0.02
191466,0.11
191469,0.1
191490,0.14
191494,0.09
191498,0.3
191506,0.13
191508,0.07
191509,0.04
191515,0.24
191524,0.04
191548,0.07
191562,0.01
191568,0.01
191596,0.15
191609,0.08
191619,0.04
191624,0.13
191628,0.02
191630,0.13
191648,0.19
191649,0.13
191654,0.06
191655,0.03
191659,0.06
191674,0.1
191675,0.11
191680,0.07
191681,0.07
191684,0.08
191686,0.03
191721,0.07
191722,0.14
191726,0.07
191727,0.04
191732,0.02
191735,0.05
191738,0.25
191745,0.08
191746,0.05
191751,0.1
191761,0.13
191772,0.08
191785,0.12
191794,0.05
191799,0.01
191806,0.22
191807,0.03
191809,0.31
191824,0.09
191826,0.08
191834,0.05
191837,0.08
191841,0.07
191845,0.01
191847,0.18
191850,0.09
191869,0.05
191873,0.09
191876,0.16
191878,0.25
191880,0.07
191881,0.09
191883,0.02
191898,0.05
191907,0.02
191910,0.03
191918,0.07
191920,0.08
191923,0.03
191942,0.07
191943,0.13
191951,0.12
191952,0.03
191958,0.1
191963,0.25
191971,0.19
191992,0.08
192000,0.11
192001,0.07
192008,0.12
192018,0.03
192029,0.0
192030,0.02
192031,0.16
192043,0.14
192045,0.0
192052,0.16
192056,0.03
192071,0.07
192082,0.09
192088,0.03
192103,0.05
192105,0.15
192119,0.01
192144,0.07
192151,0.09
192158,0.0
192163,0.05
192172,0.18
192176,0.03
192177,0.07
192212,0.07
192221,0.25
192223,0.1
192224,0.15
192238,0.09
192239,0.05
192252,0.31
192259,0.13
192268,0.01
192274,0.2
192276,0.1
192277,0.07
192289,0.05
192296,0.19
192308,0.04
192309,0.01
192315,0.08
192322,0.13
192324,0.04
192343,0.05
192345,0.09
192367,0.06
192375,0.09
192382,0.23
192389,0.03
192390,0.07
192391,0.18
192423,0.06
192427,0.05
192431,0.11
192433,0.04
192451,0.06
192453,0.16
192455,0.06
192468,0.05
192469,0.05
192474,0.05
192481,0.04
192482,0.06
192483,0.07
192486,0.12
192490,0.1
192491,0.07
192494,0.05
192507,0.03
192508,0.06
192509,0.1
192525,0.15
192526,0.05
192528,0.05
192535,0.03
192545,0.26
192548,0.13
192572,0.29
192594,0.05
192607,0.08
192625,0.12
192626,0.07
192631,0.07
192632,0.05
192636,0.08
192637,0.06
192655,0.04
192657,0.01
192674,0.1
192675,0.06
192680,0.17
192682,0.15
192686,0.08
192698,0.14
192703,0.0
192705,0.05
192717,0.08
192720,0.22
192721,0.14
192722,0.1
192728,0.01
192734,0.04
192739,0.2
192740,0.14
192752,0.01
192761,0.03
192770,0.01
192780,0.09
192782,0.06
192783,0.15
192789,0.24
192796,0.02
192800,0.04
192802,0.15
192811,0.08
192812,0.14
192815,0.05
192838,0.25
192861,0.1
192868,0.0
192872,0.11
192876,0.03
192877,0.12
192897,0.21
192898,0.04
192903,0.06
192904,0.18
192905,0.05
192911,0.24
192920,0.06
192921,0.04
192922,0.18
192942,0.09
192946,0.19
192963,0.09
192978,0.07
192979,0.1
192981,0.15
192991,0.06
192995,0.08
192998,0.16
193019,0.14
193027,0.08
193028,0.09
193032,0.07
193036,0.11
193044,0.1
193046,0.15
193049,0.02
193050,0.01
193054,0.12
193057,0.1
193060,0.22
193075,0.08
193088,0.0
193091,0.14
193112,0.07
193122,0.01
193123,0.08
193128,0.05
193133,0.0
193143,0.04
193150,0.1
193151,0.02
193160,0.22
193180,0.14
193198,0.04
193204,0.07
193207,0.11
193210,0.28
193225,0.03
193232,0.14
193248,0.12
193249,0.23
193262,0.02
193270,0.1
193273,0.0
193275,0.07
193286,0.05
193289,0.21
193290,0.06
193311,0.2
193321,0.02
193322,0.04
193340,0.07
193349,0.07
193368,0.1
193369,0.1
193375,0.02
193385,0.1
193389,0.05
193394,0.08
193396,0.06
193398,0.09
193402,0.1
193409,0.11
193421,0.06
193426,0.0
193430,0.11
193436,0.17
193437,0.03
193440,0.02
193441,0.1
193449,0.02
193462,0.0
193464,0.02
193468,0.01
193474,0.04
193475,0.09
193479,0.15
193484,0.15
193488,0.16
193496,0.02
193507,0.1
193510,0.14
193512,0.03
193514,0.03
193515,0.07
193516,0.08
193520,0.03
193522,0.22
193541,0.07
193545,0.0
193549,0.11
193554,0.08
193558,0.16
193568,0.04
193569,0.15
193579,0.08
193587,0.04
193589,0.13
193613,0.04
193642,0.13
193643,0.06
193647,0.03
193648,0.07
193663,0.02
193664,0.17
193665,0.08
193672,0.09
193675,0.06
193686,0.26
193692,0.04
193706,0.08
193725,0.0
193726,0.11
193727,0.04
193733,0.08
193738,0.13
193739,0.07
193745,0.19
193759,0.06
193767,0.05
193774,0.17
193776,0.03
193777,0.39
193787,0.26
193789,0.05
193793,0.09
193805,0.01
193808,0.06
193816,0.05
193817,0.03
193821,0.18
193831,0.14
193832,0.0
193874,0.12
193879,0.02
193882,0.04
193910,0.03
193915,0.04
193916,0.1
193921,0.23
193924,0.15
193926,0.09
193927,0.05
193949,0.03
193954,0.07
193966,0.09
193970,0.05
193971,0.1
193975,0.03
193980,0.08
193982,0.24
193983,0.02
193987,0.05
193997,0.04
194000,0.1
194013,0.08
194014,0.31
194026,0.12
194039,0.05
194042,0.1
194054,0.06
194057,0.09
194058,0.08
194068,0.04
194071,0.26
194073,0.01
194075,0.07
194093,0.05
194098,0.14
194105,0.04
194106,0.09
194110,0.08
194128,0.07
194137,0.1
194149,0.15
194150,0.05
194155,0.07
194157,0.07
194158,0.1
194164,0.06
194165,0.13
194166,0.02
194170,0.14
194171,0.01
194177,0.06
194187,0.14
194188,0.04
194213,0.05
194229,0.25
194230,0.07
194241,0.02
194243,0.05
194244,0.07
194276,0.0
194279,0.02
194280,0.07
194281,0.16
194291,0.0
194293,0.29
194306,0.01
194307,0.12
194308,0.01
194310,0.17
194314,0.07
194326,0.24
194330,0.03
194338,0.03
194366,0.03
194370,0.0
194371,0.09
194379,0.01
194382,0.14
194383,0.16
194395,0.18
194402,0.14
194406,0.04
194408,0.31
194413,0.1
194414,0.05
194419,0.1
194423,0.13
194424,0.06
194429,0.1
194436,0.01
194468,0.01
194469,0.04
194478,0.05
194480,0.24
194484,0.03
194505,0.1
194514,0.06
194516,0.06
194523,0.21
194526,0.04
194533,0.03
194534,0.03
194536,0.05
194548,0.07
194552,0.1
194558,0.11
194561,0.08
194563,0.05
194569,0.18
194581,0.3
194586,0.02
194590,0.04
194598,0.06
194600,0.05
194603,0.02
194604,0.01
194605,0.12
194607,0.12
194610,0.08
194620,0.12
194627,0.17
194650,0.16
194652,0.04
194659,0.05
194660,0.04
194662,0.02
194665,0.05
194675,0.06
194677,0.04
194679,0.09
194691,0.26
194696,0.02
194713,0.15
194716,0.07
194717,0.08
194725,0.15
194732,0.03
194737,0.15
194738,0.13
194769,0.08
194791,0.01
194802,0.09
194806,0.04
194810,0.06
194812,0.04
194813,0.06
194816,0.12
194827,0.04
194844,0.07
194856,0.06
194860,0.06
194866,0.1
194867,0.02
194877,0.11
194879,0.12
194880,0.02
194881,0.06
194887,0.03
194900,0.06
194906,0.08
194907,0.1
194908,0.2
194914,0.07
194934,0.19
194955,0.09
194956,0.05
194965,0.01
194966,0.11
194980,0.08
194985,0.11
194986,0.09
194995,0.16
194999,0.02
195000,0.07
195010,0.12
195013,0.11
195044,0.05
195048,0.1
195050,0.51
195051,0.13
195055,0.06
195070,0.05
195074,0.29
195075,0.14
195077,0.2
195081,0.06
195088,0.04
195089,0.1
195091,0.1
195096,0.28
195100,0.1
195103,0.15
195116,0.07
195117,0.03
195129,0.07
195151,0.06
195158,0.12
195164,0.06
195176,0.09
195186,0.04
195187,0.17
195198,0.05
195201,0.12
195207,0.09
195214,0.07
195215,0.04
195234,0.02
195235,0.06
195239,0.01
195240,0.05
195253,0.08
195255,0.06
195280,0.02
195291,0.02
195293,0.07
195300,0.04
195306,0.05
195307,0.21
195322,0.08
195326,0.23
195330,0.09
195341,0.1
195343,0.07
195367,0.02
195369,0.12
195371,0.02
195372,0.04
195389,0.1
195415,0.07
195435,0.1
195439,0.14
195440,0.1
195444,0.02
195447,0.04
195450,0.06
195451,0.08
195456,0.05
195457,0.14
195461,0.15
195462,0.18
195463,0.02
195466,0.13
195468,0.03
195469,0.05
195489,0.03
195495,0.04
195496,0.18
195504,0.05
195505,0.19
195506,0.11
195511,0.06
195518,0.11
195519,0.07
195529,0.05
195531,0.03
195546,0.03
195547,0.04
195552,0.03
195577,0.11
195579,0.05
195588,0.04
195597,0.11
195607,0.01
195617,0.09
195626,0.04
195632,0.2
195634,0.26
195635,0.06
195645,0.07
195648,0.09
195674,0.21
195691,0.05
195695,0.18
195703,0.11
195710,0.13
195711,0.05
195727,0.13
195729,0.06
195734,0.18
195739,0.03
195740,0.1
195746,0.32
195750,0.3
195769,0.12
195772,0.2
195785,0.02
195789,0.1
195793,0.1
195801,0.05
195803,0.09
195810,0.16
195818,0.04
195819,0.3
195823,0.14
195828,0.1
195836,0.06
195843,0.12
195858,0.04
195876,0.09
195890,0.2
195891,0.11
195900,0.06
195905,0.05
195910,0.06
195911,0.08
195912,0.0
195917,0.16
195918,0.19
195923,0.31
195937,0.09
195940,0.38
195945,0.02
195946,0.02
195948,0.07
195955,0.02
195957,0.14
195958,0.06
195959,0.28
195970,0.02
195974,0.06
195979,0.13
195990,0.06
196004,0.05
196007,0.27
196012,0.15
196019,0.1
196029,0.14
196034,0.01
196042,0.14
196066,0.2
196067,0.06
196071,0.02
196074,0.17
196075,0.09
196079,0.05
196080,0.21
196082,0.06
196083,0.04
196085,0.2
196115,0.17
196118,0.16
196128,0.14
196149,0.01
196150,0.03
196162,0.14
196194,0.19
196198,0.04
196204,0.05
196206,0.12
